antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'resting_blood_pressure_Q1'}),"frozenset({'fasting_blood_sugar_Lower than 120 mg/ml', 'sex_Male'})",0.32097560975609757,0.5873170731707317,0.22048780487804878,0.6869300911854104,1.1696068828323019,1.0,0.031973349196906614,1.3181813876391193,0.21355914962872558,0.32056737588652484,0.24137906256511976,0.5311726867887185
"frozenset({'fasting_blood_sugar_Lower than 120 mg/ml', 'sex_Male'})",frozenset({'resting_blood_pressure_Q1'}),0.5873170731707317,0.32097560975609757,0.22048780487804878,0.3754152823920266,1.1696068828323016,1.0,0.031973349196906614,1.0871613907628437,0.35138810435364765,0.32056737588652484,0.08017336846526905,0.5311726867887185
"frozenset({'oldpeak_Low', 'exercise_induced_angina_No'})",frozenset({'vessels_colored_by_flourosopy_Zero'}),0.593170731707317,0.5639024390243902,0.39121951219512197,0.6595394736842106,1.1695985476233839,1.0,0.0567290898274837,1.2809049133969606,0.3564290712068752,0.5108280254777071,0.21930192511480073,0.6766555499908943
frozenset({'vessels_colored_by_flourosopy_Zero'}),"frozenset({'oldpeak_Low', 'exercise_induced_angina_No'})",0.5639024390243902,0.593170731707317,0.39121951219512197,0.6937716262975779,1.1695985476233839,1.0,0.0567290898274837,1.3285159156676316,0.33250765703191715,0.5108280254777071,0.24728037639092904,0.6766555499908943
frozenset({'rest_ecg_ST-T wave abnormality'}),"frozenset({'oldpeak_Low', 'target_1', 'vessels_colored_by_flourosopy_Zero'})",0.5004878048780488,0.38341463414634147,0.22439024390243903,0.4483430799220273,1.1693426384734809,1.0,0.03249589530041641,1.1176971472894943,0.28992017663043473,0.34023668639053256,0.10530325462037658,0.5167924051009628
"frozenset({'oldpeak_Low', 'target_1', 'vessels_colored_by_flourosopy_Zero'})",frozenset({'rest_ecg_ST-T wave abnormality'}),0.38341463414634147,0.5004878048780488,0.22439024390243903,0.5852417302798982,1.1693426384734809,1.0,0.03249589530041641,1.2043453538829867,0.2348720418271876,0.34023668639053256,0.1696733858142494,0.5167924051009628
"frozenset({'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml', 'sex_Male'})","frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero'})",0.36292682926829267,0.4995121951219512,0.21170731707317073,0.5833333333333334,1.1678059895833335,1.0,0.03042093991671624,1.2011707317073173,0.2255523955370816,0.3253373313343328,0.16747888239116318,0.5035807291666667
"frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero'})","frozenset({'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml', 'sex_Male'})",0.4995121951219512,0.36292682926829267,0.21170731707317073,0.423828125,1.1678059895833333,1.0,0.03042093991671624,1.1056998759818106,0.28710665552770814,0.3253373313343328,0.09559544888973968,0.5035807291666667
"frozenset({'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'oldpeak_Low'}),0.44390243902439025,0.8263414634146341,0.42829268292682926,0.9648351648351648,1.1675986351311027,1.0,0.06147769185008922,4.938414634146345,0.25812252727490703,0.5086906141367322,0.7975058649215954,0.7415675233857052
frozenset({'oldpeak_Low'}),"frozenset({'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.8263414634146341,0.44390243902439025,0.42829268292682926,0.5182998819362455,1.1675986351311025,1.0,0.06147769185008922,1.1544476327116213,0.826572137902792,0.5086906141367322,0.13378487541166958,0.7415675233857052
frozenset({'oldpeak_Low'}),"frozenset({'fasting_blood_sugar_Lower than 120 mg/ml', 'exercise_induced_angina_No', 'slope_Downsloping', 'sex_Male'})",0.8263414634146341,0.21560975609756097,0.20780487804878048,0.2514757969303424,1.1663470219619954,1.0,0.029637596668649624,1.0479156728475802,0.821279738355225,0.24912280701754383,0.045724741111443964,0.607638350953859
"frozenset({'fasting_blood_sugar_Lower than 120 mg/ml', 'exercise_induced_angina_No', 'slope_Downsloping', 'sex_Male'})",frozenset({'oldpeak_Low'}),0.21560975609756097,0.8263414634146341,0.20780487804878048,0.9638009049773756,1.1663470219619954,1.0,0.029637596668649624,4.797317073170735,0.18182561371546033,0.24912280701754383,0.7915501550663482,0.607638350953859
"frozenset({'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'vessels_colored_by_flourosopy_Zero'}),0.5726829268292682,0.5639024390243902,0.37658536585365854,0.657580919931857,1.1661253337891928,1.0,0.05364806662700777,1.2735784492173283,0.3333806515721487,0.4955070603337613,0.21481083429564526,0.6627004945680046
frozenset({'vessels_colored_by_flourosopy_Zero'}),"frozenset({'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.5639024390243902,0.5726829268292682,0.37658536585365854,0.6678200692041523,1.1661253337891928,1.0,0.05364806662700777,1.2864024390243904,0.3266682894599578,0.4955070603337613,0.2226382898042377,0.6627004945680046
"frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml', 'sex_Male'})",frozenset({'vessels_colored_by_flourosopy_Zero'}),0.32195121951219513,0.5639024390243902,0.21170731707317073,0.6575757575757576,1.1661161790919579,1.0,0.030158239143367044,1.2735592488668253,0.2100918343666081,0.3140376266280753,0.21479899667819144,0.5165041417636573
frozenset({'vessels_colored_by_flourosopy_Zero'}),"frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml', 'sex_Male'})",0.5639024390243902,0.32195121951219513,0.21170731707317073,0.37543252595155713,1.1661161790919576,1.0,0.030158239143367044,1.085629349368286,0.32665285209125866,0.3140376266280753,0.07887530805805187,0.5165041417636573
"frozenset({'target_1', 'vessels_colored_by_flourosopy_Zero', 'thalassemia_Fixed Defect'})",frozenset({'oldpeak_Low'}),0.31609756097560976,0.8263414634146341,0.304390243902439,0.9629629629629629,1.1653329835148016,1.0,0.043185722784057134,4.688780487804872,0.20745089432678607,0.3632130384167637,0.7867249271743652,0.665660938388211
"frozenset({'slope_Downsloping', 'sex_Male'})",frozenset({'oldpeak_Low'}),0.31609756097560976,0.8263414634146341,0.304390243902439,0.9629629629629629,1.1653329835148016,1.0,0.043185722784057134,4.688780487804872,0.20745089432678607,0.3632130384167637,0.7867249271743652,0.665660938388211
frozenset({'oldpeak_Low'}),"frozenset({'slope_Downsloping', 'sex_Male'})",0.8263414634146341,0.31609756097560976,0.304390243902439,0.36835891381345925,1.1653329835148016,1.0,0.043185722784057134,1.0827390015956233,0.8169835782195336,0.3632130384167637,0.07641638610384556,0.665660938388211
frozenset({'oldpeak_Low'}),"frozenset({'target_1', 'vessels_colored_by_flourosopy_Zero', 'thalassemia_Fixed Defect'})",0.8263414634146341,0.31609756097560976,0.304390243902439,0.36835891381345925,1.1653329835148016,1.0,0.043185722784057134,1.0827390015956233,0.8169835782195336,0.3632130384167637,0.07641638610384556,0.665660938388211
frozenset({'oldpeak_Low'}),"frozenset({'rest_ecg_ST-T wave abnormality', 'exercise_induced_angina_No', 'vessels_colored_by_flourosopy_Zero'})",0.8263414634146341,0.23609756097560974,0.22731707317073171,0.2750885478158206,1.165147774839736,1.0,0.03221986912552055,1.0537872408040043,0.8161981000144672,0.272196261682243,0.05104184101049313,0.6189492325855963
"frozenset({'rest_ecg_ST-T wave abnormality', 'exercise_induced_angina_No', 'vessels_colored_by_flourosopy_Zero'})",frozenset({'oldpeak_Low'}),0.23609756097560974,0.8263414634146341,0.22731707317073171,0.962809917355372,1.165147774839736,1.0,0.03221986912552055,4.669485094850965,0.18554694993943197,0.272196261682243,0.7858436252205412,0.6189492325855963
"frozenset({'thalassemia_Reversable Defect', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'oldpeak_Low', 'sex_Male'})",0.335609756097561,0.5541463414634147,0.21658536585365853,0.6453488372093023,1.164581968555519,1.0,0.030608447352766188,1.2571611355457812,0.21271050786469275,0.3217391304347825,0.204557019998982,0.5180969538159187
"frozenset({'oldpeak_Low', 'sex_Male'})","frozenset({'thalassemia_Reversable Defect', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.5541463414634147,0.335609756097561,0.21658536585365853,0.3908450704225352,1.164581968555519,1.0,0.030608447352766188,1.090675313689553,0.31697123819662093,0.3217391304347825,0.08313685342598907,0.5180969538159187
"frozenset({'oldpeak_Low', 'thalassemia_Fixed Defect', 'target_1'})",frozenset({'rest_ecg_ST-T wave abnormality'}),0.3902439024390244,0.5004878048780488,0.22731707317073171,0.5825,1.163864522417154,1.0,0.03200475907198097,1.1964363955016797,0.23090128755364814,0.3426470588235294,0.16418457031250003,0.5183455165692008
frozenset({'rest_ecg_ST-T wave abnormality'}),"frozenset({'oldpeak_Low', 'thalassemia_Fixed Defect', 'target_1'})",0.5004878048780488,0.3902439024390244,0.22731707317073171,0.4541910331384016,1.163864522417154,1.0,0.03200475907198097,1.1171602787456447,0.2818619232832618,0.3426470588235294,0.10487329434697859,0.5183455165692008
"frozenset({'exercise_induced_angina_No', 'thalassemia_Fixed Defect'})","frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.4292682926829268,0.7053658536585365,0.3521951219512195,0.8204545454545454,1.1631616999874261,1.0,0.04940392623438428,1.6410003087372647,0.24577976655538974,0.45012468827930174,0.3906155930162553,0.6598814912611592
"frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'exercise_induced_angina_No', 'thalassemia_Fixed Defect'})",0.7053658536585365,0.4292682926829268,0.3521951219512195,0.49930843706777317,1.1631616999874261,1.0,0.04940392623438428,1.139886807707856,0.47609656766524167,0.45012468827930174,0.12271991110165384,0.6598814912611592
"frozenset({'thalassemia_Fixed Defect', 'vessels_colored_by_flourosopy_Zero'})",frozenset({'rest_ecg_ST-T wave abnormality'}),0.3570731707317073,0.5004878048780488,0.20780487804878048,0.5819672131147541,1.1627999872175885,1.0,0.029094110648423543,1.194911525585844,0.21776485926179218,0.3198198198198198,0.1631179559426229,0.49858594573866355
frozenset({'rest_ecg_ST-T wave abnormality'}),"frozenset({'thalassemia_Fixed Defect', 'vessels_colored_by_flourosopy_Zero'})",0.5004878048780488,0.3570731707317073,0.20780487804878048,0.4152046783625731,1.1627999872175885,1.0,0.029094110648423543,1.0994048780487806,0.28028719190140833,0.3198198198198198,0.09041698834846346,0.49858594573866355
"frozenset({'chest_pain_type_Typical angina', 'target_0'})","frozenset({'fasting_blood_sugar_Lower than 120 mg/ml', 'sex_Male'})",0.36585365853658536,0.5873170731707317,0.2497560975609756,0.6826666666666666,1.1623477297895903,1.0,0.03488399762046401,1.3004714080754254,0.22025240384615385,0.3550624133148405,0.2310480693459417,0.5539579180509413
"frozenset({'fasting_blood_sugar_Lower than 120 mg/ml', 'sex_Male'})","frozenset({'chest_pain_type_Typical angina', 'target_0'})",0.5873170731707317,0.36585365853658536,0.2497560975609756,0.42524916943521596,1.1623477297895903,1.0,0.03488399762046401,1.1033413224305655,0.33844932033096925,0.3550624133148405,0.09366215180168672,0.5539579180509413
"frozenset({'exercise_induced_angina_No', 'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'oldpeak_Low', 'sex_Male'})",0.3229268292682927,0.5541463414634147,0.20780487804878048,0.6435045317220544,1.1612537764350452,1.0,0.02885615704937533,1.2506572964034723,0.2050912584053792,0.31049562682215737,0.20042044861073452,0.5092522658610271
"frozenset({'oldpeak_Low', 'sex_Male'})","frozenset({'exercise_induced_angina_No', 'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.5541463414634147,0.3229268292682927,0.20780487804878048,0.37499999999999994,1.161253776435045,1.0,0.02885615704937533,1.0833170731707316,0.31145149525893473,0.31049562682215737,0.0769092219020172,0.5092522658610271
frozenset({'chest_pain_type_Typical angina'}),"frozenset({'rest_ecg_Normal', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.4848780487804878,0.3951219512195122,0.2224390243902439,0.45875251509054327,1.1610403159698934,1.0,0.030853063652587748,1.1175627890107898,0.2692633572567783,0.3382789317507418,0.10519569027065619,0.5108577390267531
"frozenset({'rest_ecg_Normal', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'chest_pain_type_Typical angina'}),0.3951219512195122,0.4848780487804878,0.2224390243902439,0.562962962962963,1.1610403159698934,1.0,0.030853063652587748,1.178668871434477,0.2293081494057725,0.3382789317507418,0.15158529741863083,0.5108577390267531
"frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'vessels_colored_by_flourosopy_Zero'})",frozenset({'rest_ecg_ST-T wave abnormality'}),0.39121951219512197,0.5004878048780488,0.22731707317073171,0.5810473815461347,1.1609621171243432,1.0,0.031516478286734095,1.192288037166086,0.2277429294596677,0.342143906020558,0.16127649625935161,0.5176192073422681
frozenset({'rest_ecg_ST-T wave abnormality'}),"frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'vessels_colored_by_flourosopy_Zero'})",0.5004878048780488,0.39121951219512197,0.22731707317073171,0.4541910331384016,1.1609621171243432,1.0,0.031516478286734095,1.1153728222996515,0.27756169527897,0.342143906020558,0.10343879642125259,0.5176192073422681
frozenset({'sex_Male'}),"frozenset({'slope_Flat', 'target_0', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.6956097560975609,0.2634146341463415,0.2126829268292683,0.30575035063113604,1.1607189236922757,1.0,0.029449137418203458,1.060980537078098,0.4548929663608563,0.2849673202614379,0.05747564158531712,0.5565788790192717
"frozenset({'slope_Flat', 'target_0', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'sex_Male'}),0.2634146341463415,0.6956097560975609,0.2126829268292683,0.8074074074074074,1.1607189236922757,1.0,0.029449137418203458,1.5804878048780486,0.1879822589464731,0.2849673202614379,0.36728395061728386,0.5565788790192717
frozenset({'oldpeak_Low'}),"frozenset({'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml', 'target_1'})",0.8263414634146341,0.3092682926829268,0.2965853658536585,0.358913813459268,1.1605257375260243,1.0,0.04102415229030337,1.0774396981538874,0.7965146363098753,0.3534883720930233,0.07187381185840351,0.6589521748684353
"frozenset({'rest_ecg_ST-T wave abnormality', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'oldpeak_Low'}),0.3092682926829268,0.8263414634146341,0.2965853658536585,0.9589905362776024,1.1605257375260243,1.0,0.04102415229030337,4.234596622889299,0.20025367975022296,0.3534883720930233,0.763849998227767,0.6589521748684353
"frozenset({'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml', 'target_1'})",frozenset({'oldpeak_Low'}),0.3092682926829268,0.8263414634146341,0.2965853658536585,0.9589905362776024,1.1605257375260243,1.0,0.04102415229030337,4.234596622889299,0.20025367975022296,0.3534883720930233,0.763849998227767,0.6589521748684353
frozenset({'oldpeak_Low'}),"frozenset({'rest_ecg_ST-T wave abnormality', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.8263414634146341,0.3092682926829268,0.2965853658536585,0.358913813459268,1.1605257375260243,1.0,0.04102415229030337,1.0774396981538874,0.7965146363098753,0.3534883720930233,0.07187381185840351,0.6589521748684353
frozenset({'vessels_colored_by_flourosopy_Zero'}),"frozenset({'rest_ecg_ST-T wave abnormality', 'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.5639024390243902,0.3951219512195122,0.25853658536585367,0.45847750865051906,1.1603443120167458,1.0,0.035726353361094615,1.1169952466297826,0.31687138575830504,0.3690807799442897,0.10474104252706777,0.55639924815242
"frozenset({'rest_ecg_ST-T wave abnormality', 'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'vessels_colored_by_flourosopy_Zero'}),0.3951219512195122,0.5639024390243902,0.25853658536585367,0.654320987654321,1.1603443120167458,1.0,0.035726353361094615,1.2615679442508714,0.22845404747413287,0.3690807799442897,0.2073355980887675,0.55639924815242
frozenset({'oldpeak_Low'}),"frozenset({'rest_ecg_ST-T wave abnormality', 'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.8263414634146341,0.2126829268292683,0.20390243902439023,0.24675324675324675,1.1601930179911832,1.0,0.02815371802498512,1.0452312867956266,0.7950916617386158,0.24415887850467285,0.043273950337147364,0.6027344215417609
"frozenset({'rest_ecg_ST-T wave abnormality', 'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'oldpeak_Low'}),0.2126829268292683,0.8263414634146341,0.20390243902439023,0.9587155963302751,1.160193017991183,1.0,0.02815371802498512,4.206395663956632,0.17537337768212347,0.24415887850467285,0.7622667766209664,0.6027344215417609
frozenset({'sex_Male'}),"frozenset({'exercise_induced_angina_Yes', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.6956097560975609,0.2780487804878049,0.22439024390243903,0.32258064516129037,1.1601584606677986,1.0,0.030976799524092796,1.0657375145180024,0.4535256410256408,0.2994791666666667,0.06168265039232784,0.5647990945104697
"frozenset({'exercise_induced_angina_Yes', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'sex_Male'}),0.2780487804878049,0.6956097560975609,0.22439024390243903,0.8070175438596491,1.1601584606677986,1.0,0.030976799524092796,1.5772949002217294,0.19121621621621618,0.2994791666666667,0.3660031488978857,0.5647990945104697
